path,wa,channel,datetime,time,date,test
../../tamago_data/2020-12-01/2020-12-01+15-05-00_2.wav,97298,2,2020-12-01 15:05:00,15-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_2.wav,96895,2,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_4.wav,78235,4,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_5.wav,75165,5,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_3.wav,92533,3,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_6.wav,74319,6,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_0.wav,90716,0,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_7.wav,87288,7,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-10-00_1.wav,98154,1,2020-12-01 15:10:00,15-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_4.wav,79513,4,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_0.wav,90811,0,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_6.wav,74255,6,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_5.wav,75547,5,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_3.wav,94550,3,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_1.wav,98926,1,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_7.wav,87888,7,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-15-00_2.wav,98152,2,2020-12-01 15:15:00,15-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_3.wav,92436,3,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_6.wav,74338,6,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_2.wav,97234,2,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_7.wav,87557,7,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_1.wav,98870,1,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_0.wav,90926,0,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_4.wav,78601,4,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-20-00_5.wav,75128,5,2020-12-01 15:20:00,15-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_1.wav,98570,1,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_6.wav,74119,6,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_5.wav,75427,5,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_2.wav,96956,2,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_7.wav,87994,7,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_4.wav,78554,4,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_3.wav,92659,3,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-25-00_0.wav,91094,0,2020-12-01 15:25:00,15-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_4.wav,77797,4,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_5.wav,74017,5,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_0.wav,91395,0,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_2.wav,97861,2,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_7.wav,87399,7,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_3.wav,92598,3,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_6.wav,73822,6,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-30-00_1.wav,98969,1,2020-12-01 15:30:00,15-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_4.wav,78262,4,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_3.wav,93362,3,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_7.wav,87697,7,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_6.wav,74226,6,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_1.wav,99108,1,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_2.wav,97526,2,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_5.wav,75041,5,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-35-00_0.wav,91274,0,2020-12-01 15:35:00,15-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_1.wav,97320,1,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_6.wav,74250,6,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_7.wav,86914,7,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_3.wav,91434,3,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_0.wav,89679,0,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_2.wav,95572,2,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_5.wav,75399,5,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-40-00_4.wav,77867,4,2020-12-01 15:40:00,15-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_7.wav,86167,7,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_6.wav,73904,6,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_5.wav,75063,5,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_2.wav,95099,2,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_0.wav,89160,0,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_4.wav,77606,4,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_1.wav,96728,1,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-45-00_3.wav,91664,3,2020-12-01 15:45:00,15-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_0.wav,88962,0,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_4.wav,77107,4,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_3.wav,91641,3,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_2.wav,95839,2,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_1.wav,96962,1,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_6.wav,72843,6,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_5.wav,73803,5,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-50-00_7.wav,85954,7,2020-12-01 15:50:00,15-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_2.wav,96668,2,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_6.wav,73978,6,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_4.wav,78637,4,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_1.wav,97488,1,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_0.wav,89792,0,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_3.wav,93020,3,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_5.wav,74965,5,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+15-55-00_7.wav,87521,7,2020-12-01 15:55:00,15-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_6.wav,73948,6,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_4.wav,78831,4,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_1.wav,98822,1,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_7.wav,88204,7,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_2.wav,98393,2,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_0.wav,91567,0,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_3.wav,94151,3,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-00-00_5.wav,74684,5,2020-12-01 16:00:00,16-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_2.wav,97188,2,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_0.wav,90992,0,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_5.wav,74737,5,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_6.wav,73817,6,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_1.wav,98036,1,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_3.wav,91873,3,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_7.wav,87536,7,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-05-00_4.wav,77566,4,2020-12-01 16:05:00,16-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_0.wav,89596,0,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_2.wav,95406,2,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_6.wav,73895,6,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_3.wav,91526,3,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_1.wav,96634,1,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_4.wav,77952,4,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_5.wav,75138,5,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-10-00_7.wav,87098,7,2020-12-01 16:10:00,16-10-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_0.wav,89899,0,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_1.wav,96838,1,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_7.wav,87853,7,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_4.wav,79307,4,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_2.wav,96456,2,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_6.wav,75478,6,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_3.wav,92909,3,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-15-00_5.wav,76217,5,2020-12-01 16:15:00,16-15-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_5.wav,75001,5,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_3.wav,92900,3,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_0.wav,90074,0,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_1.wav,97854,1,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_4.wav,78457,4,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_7.wav,87458,7,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_6.wav,74663,6,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-20-00_2.wav,97256,2,2020-12-01 16:20:00,16-20-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_4.wav,80190,4,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_7.wav,89371,7,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_2.wav,97532,2,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_6.wav,76096,6,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_5.wav,76690,5,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_0.wav,91606,0,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_1.wav,98290,1,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-25-00_3.wav,94241,3,2020-12-01 16:25:00,16-25-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_6.wav,74609,6,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_0.wav,89930,0,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_2.wav,96875,2,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_4.wav,78586,4,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_7.wav,87595,7,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_3.wav,93539,3,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_5.wav,75013,5,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-30-00_1.wav,97273,1,2020-12-01 16:30:00,16-30-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_1.wav,96369,1,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_5.wav,75872,5,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_7.wav,87284,7,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_4.wav,79301,4,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_2.wav,95953,2,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_0.wav,88944,0,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_6.wav,75354,6,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-35-00_3.wav,93033,3,2020-12-01 16:35:00,16-35-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_2.wav,95771,2,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_3.wav,93155,3,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_5.wav,75739,5,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_6.wav,75467,6,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_4.wav,79765,4,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_0.wav,89745,0,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_7.wav,88559,7,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-40-00_1.wav,96814,1,2020-12-01 16:40:00,16-40-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_6.wav,75327,6,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_7.wav,88560,7,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_4.wav,79330,4,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_5.wav,75642,5,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_3.wav,93543,3,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_1.wav,97240,1,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_0.wav,89736,0,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-45-00_2.wav,96304,2,2020-12-01 16:45:00,16-45-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_4.wav,79967,4,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_2.wav,97081,2,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_5.wav,75813,5,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_3.wav,94107,3,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_6.wav,75545,6,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_0.wav,90403,0,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_7.wav,88074,7,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-50-00_1.wav,98013,1,2020-12-01 16:50:00,16-50-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_6.wav,76282,6,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_4.wav,81135,4,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_0.wav,92246,0,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_5.wav,76793,5,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_1.wav,100363,1,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_7.wav,89759,7,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_3.wav,95840,3,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+16-55-00_2.wav,99537,2,2020-12-01 16:55:00,16-55-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_2.wav,95440,2,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_3.wav,92102,3,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_6.wav,75170,6,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_1.wav,96847,1,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_5.wav,75903,5,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_7.wav,87322,7,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_0.wav,89678,0,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-00-00_4.wav,79213,4,2020-12-01 17:00:00,17-00-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_0.wav,85283,0,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_1.wav,92380,1,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_2.wav,91649,2,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_5.wav,72308,5,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_3.wav,88260,3,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_6.wav,71775,6,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_4.wav,75557,4,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-01/2020-12-01+17-05-00_7.wav,83561,7,2020-12-01 17:05:00,17-05-00,2020/12/01,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_4.wav,53379,4,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_0.wav,58965,0,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_2.wav,61477,2,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_3.wav,61017,3,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_6.wav,50050,6,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_7.wav,58372,7,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_1.wav,61678,1,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-00-00_5.wav,51953,5,2020-12-02 09:00:00,09-00-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_2.wav,66524,2,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_7.wav,60205,7,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_1.wav,67409,1,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_4.wav,55020,4,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_3.wav,64991,3,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_6.wav,49555,6,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_0.wav,63024,0,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-05-00_5.wav,51938,5,2020-12-02 09:05:00,09-05-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-10-00_0.wav,64796,0,2020-12-02 09:10:00,09-10-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-10-00_5.wav,52891,5,2020-12-02 09:10:00,09-10-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-10-00_6.wav,50380,6,2020-12-02 09:10:00,09-10-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-10-00_1.wav,69668,1,2020-12-02 09:10:00,09-10-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-10-00_4.wav,56447,4,2020-12-02 09:10:00,09-10-00,2020/12/02,
../../tamago_data/2020-12-02/2020-12-02+09-10-00_7.wav,60748,7,2020-12-02 09:10:00,09-10-00,2020/12/02,
